股票代码,股票名称,信号日期,收盘价,MACD评分,成交量比率,MA60距离%,评级,补充特征分,MACD满足,成交量满足,MA60满足,未来5日涨幅%,未来涨幅满足
sh.688577,浙海德曼,2025-06-30,46.89,80,2.51,-14.73,A级,35,True,True,True,4.44,True
sh.688577,浙海德曼,2025-07-29,49.77,65,2.3,-1.9,A级,35,True,True,True,13.02,True
sz.000761,本钢板材,2025-07-08,3.8,80,2.65,0.07,A级,30,True,True,True,3.95,True
sz.300915,海融科技,2025-07-11,26.85,65,3.26,-6.57,B级,25,True,True,True,2.79,True
sz.003002,壶化股份,2025-09-30,25.41,60,2.02,-1.68,A级,60,True,True,True,5.98,True
sz.300066,三川智慧,2026-01-08,6.57,80,2.6,-0.64,A级,30,True,True,True,5.78,True
sz.000880,潍柴重机,2025-11-10,30.0,65,2.26,-21.84,B级,20,True,True,True,2.67,True
sz.000880,潍柴重机,2025-12-10,27.18,65,2.29,-12.53,B级,25,True,True,True,2.58,True
sz.000880,潍柴重机,2025-12-11,26.66,65,2.2,-11.0,B级,20,True,True,True,3.49,True
sh.603739,蔚蓝生物,2026-01-07,14.46,80,2.81,-0.4,A级,30,True,True,True,27.32,True
sh.603739,蔚蓝生物,2026-01-08,14.6,80,2.96,-0.32,A级,30,True,True,True,26.1,True
sz.301051,信濠光电,2026-01-06,19.88,60,2.05,-6.02,A级,45,True,True,True,4.07,True
sz.301051,信濠光电,2026-01-13,20.29,80,2.12,-3.02,A级,45,True,True,True,4.78,True
sz.301051,信濠光电,2026-01-14,20.19,65,2.19,-2.93,A级,30,True,True,True,5.3,True
sz.301398,星源卓镁,2025-06-24,39.49,80,2.39,-11.78,A级,40,True,True,True,4.58,True
sz.301398,星源卓镁,2025-06-26,40.15,80,6.73,-9.03,A级,35,True,True,True,2.07,True
sz.301398,星源卓镁,2025-06-27,38.61,65,4.58,-6.95,B级,25,True,True,True,12.64,True
sz.301398,星源卓镁,2025-06-30,39.03,65,2.44,-10.9,B级,25,True,True,True,11.43,True
sz.301398,星源卓镁,2025-07-01,40.56,65,2.15,-6.96,A级,35,True,True,True,7.22,True
sh.600763,通策医疗,2025-11-11,44.66,60,2.01,-0.23,A级,35,True,True,True,2.08,True
sz.002599,盛通股份,2025-05-09,9.16,80,2.05,-4.35,A级,35,True,True,True,5.79,True
sz.002599,盛通股份,2025-05-12,9.43,80,2.14,-5.4,A级,35,True,True,True,2.76,True
sz.002599,盛通股份,2025-05-13,9.27,65,2.21,-4.3,B级,25,True,True,True,4.53,True
sz.002599,盛通股份,2025-07-14,8.62,80,2.26,-0.09,A级,45,True,True,True,12.41,True
sz.301266,宇邦新材,2025-05-15,31.61,65,2.4,-4.46,C级,10,True,True,True,3.29,True
sz.002833,弘亚数控,2025-05-23,17.29,65,2.56,-0.53,C级,10,True,True,True,3.24,True
sh.603068,博通集成,2025-11-28,38.68,80,5.54,-1.32,A级,35,True,True,True,17.79,True
sh.603068,博通集成,2025-12-05,38.72,65,2.08,-0.41,C级,10,True,True,True,3.82,True
sz.301608,博实结,2025-08-01,80.68,80,2.25,-2.33,A级,45,True,True,True,2.59,True
sz.301608,博实结,2025-08-04,81.39,80,2.52,-0.19,A级,45,True,True,True,4.58,True
sz.301608,博实结,2025-08-05,81.12,80,2.22,-1.59,A级,45,True,True,True,4.93,True
sz.300996,普联软件,2025-07-08,15.54,80,2.63,-7.85,A级,50,True,True,True,47.94,True
sz.300996,普联软件,2025-07-09,15.9,80,3.7,-6.89,B级,25,True,True,True,44.59,True
sh.688121,卓然股份,2025-10-31,12.92,65,2.4,-2.7,B级,20,True,True,True,6.35,True
sh.688121,卓然股份,2025-11-03,12.91,65,2.62,-1.44,B级,20,True,True,True,6.43,True
sz.300459,汤姆猫,2025-05-23,5.32,65,2.36,-3.86,B级,25,True,True,True,3.2,True
sz.300459,汤姆猫,2025-05-26,5.37,65,2.2,-3.7,A级,35,True,True,True,2.98,True
sz.300459,汤姆猫,2025-11-19,4.83,65,2.22,-2.3,A级,35,True,True,True,13.87,True
sz.300067,安诺其,2025-05-29,5.66,60,2.07,-0.58,A级,50,True,True,True,2.12,True
sz.301501,恒鑫生活,2025-07-03,54.55,80,2.07,-7.22,A级,35,True,True,True,29.79,True
sz.301501,恒鑫生活,2025-07-04,55.98,80,2.02,-5.88,A级,35,True,True,True,26.47,True
sz.301501,恒鑫生活,2025-07-10,57.46,65,2.09,0.42,B级,25,True,True,True,6.16,True
sz.301501,恒鑫生活,2025-12-02,45.45,80,2.52,-2.34,B级,20,True,True,True,6.93,True
sz.300138,晨光生物,2025-12-16,12.66,65,3.25,-0.11,A级,30,True,True,True,3.32,True
sz.300138,晨光生物,2025-12-17,12.82,65,2.93,-1.0,A级,30,True,True,True,2.03,True
sh.603529,爱玛科技,2025-07-07,36.07,80,2.06,-4.14,A级,45,True,True,True,3.55,True
sh.603529,爱玛科技,2025-07-08,35.95,65,2.27,-6.13,A级,35,True,True,True,3.89,True
sh.688098,申联生物,2026-01-12,9.68,80,2.11,0.07,B级,25,True,True,True,3.93,True
sh.603039,泛微网络,2025-07-15,59.42,80,2.04,-1.21,B级,20,True,True,True,15.58,True
sh.600839,四川长虹,2025-07-14,9.89,80,2.1,-0.1,A级,30,True,True,True,4.15,True
sh.600839,四川长虹,2025-07-15,9.91,80,2.32,-0.65,A级,30,True,True,True,3.94,True
sz.300945,曼卡龙,2025-12-22,17.59,80,2.34,-1.65,A级,45,True,True,True,2.27,True
sz.300945,曼卡龙,2025-12-23,17.2,65,2.02,-1.15,A级,35,True,True,True,2.44,True
sz.000419,通程控股,2025-06-09,5.7,65,2.26,0.03,B级,20,True,True,True,4.39,True
sz.002025,航天电器,2025-12-02,42.6,60,2.45,-6.58,A级,35,True,True,True,9.23,True
sz.002025,航天电器,2025-12-03,41.82,60,2.73,-7.67,C级,10,True,True,True,11.26,True
sz.002025,航天电器,2025-12-04,43.69,80,3.02,-3.81,B级,20,True,True,True,6.5,True
sz.002025,航天电器,2025-12-05,45.0,80,2.98,-1.6,A级,35,True,True,True,3.4,True
sz.002025,航天电器,2025-12-09,44.55,80,3.24,-1.65,B级,20,True,True,True,6.71,True
sz.002025,航天电器,2025-12-10,45.72,80,2.95,0.35,B级,20,True,True,True,3.98,True
sz.002025,航天电器,2025-12-12,45.3,65,2.04,-0.14,B级,20,True,True,True,7.06,True
sz.000819,岳阳兴长,2025-06-05,15.08,60,2.07,-0.17,A级,45,True,True,True,6.5,True
sz.301459,丰茂股份,2025-07-16,45.25,80,2.15,-3.19,B级,25,True,True,True,12.95,True
sz.300766,每日互动,2025-04-29,38.49,80,2.06,-12.4,A级,35,True,True,True,8.57,True
sz.301636,泽润新能,2025-11-12,54.53,65,2.73,0.32,B级,20,True,True,True,2.57,True
sz.301636,泽润新能,2025-11-13,54.54,65,2.9,-2.11,B级,20,True,True,True,2.55,True
sh.688533,上声电子,2025-06-13,24.53,65,2.05,-9.37,A级,30,True,True,True,8.03,True
sh.601279,英利汽车,2025-04-18,3.48,80,2.04,-3.33,C级,10,True,True,True,4.31,True
sh.688157,松井股份,2025-07-30,35.47,60,5.23,-2.62,C级,10,True,True,True,17.23,True
sh.688157,松井股份,2025-08-01,37.01,80,5.38,0.22,B级,20,True,True,True,18.89,True
sh.688157,松井股份,2025-11-12,33.43,65,2.11,-9.47,A级,35,True,True,True,4.19,True
sz.300871,回盛生物,2025-10-30,21.91,80,2.58,0.01,A级,30,True,True,True,2.42,True
sh.603278,大业股份,2025-05-07,10.29,80,2.09,-0.7,A级,35,True,True,True,10.01,True
sh.600199,金种子酒,2025-05-23,10.15,65,2.05,-2.76,B级,20,True,True,True,6.21,True
sh.600199,金种子酒,2025-05-26,10.43,65,2.9,-0.42,A级,30,True,True,True,2.68,True
sh.603178,圣龙股份,2025-12-29,18.74,65,2.02,-2.7,A级,45,True,True,True,3.79,True
sz.300656,民德电子,2025-12-22,21.96,60,2.99,-0.47,A级,35,True,True,True,8.38,True
sz.300844,山水比德,2025-12-30,34.93,80,2.01,-18.86,B级,25,True,True,True,13.88,True
sz.300844,山水比德,2026-01-08,38.59,80,2.28,-6.36,B级,25,True,True,True,13.71,True
sh.601878,浙商证券,2026-01-08,11.01,65,2.13,-0.96,A级,30,True,True,True,2.72,True
sz.002322,理工能科,2025-12-19,12.1,60,2.17,-2.73,A级,30,True,True,True,2.07,True
sz.002322,理工能科,2025-12-22,12.03,60,2.08,-3.23,A级,30,True,True,True,2.66,True
sz.000931,中关村,2026-01-16,5.09,65,2.93,-0.04,B级,20,True,True,True,3.93,True
sh.600562,国睿科技,2025-12-16,27.41,80,2.02,-1.08,A级,45,True,True,True,2.88,True
sz.002418,康盛股份,2025-04-28,3.13,80,2.16,-0.36,B级,25,True,True,True,11.5,True
sh.688658,悦康药业,2025-11-24,22.26,65,2.13,-2.79,A级,50,True,True,True,28.03,True
sh.603806,福斯特,2025-06-11,12.64,80,2.18,-0.68,A级,30,True,True,True,2.29,True
sz.002093,国脉科技,2025-11-06,11.68,80,2.54,-0.48,A级,30,True,True,True,3.77,True
sz.002093,国脉科技,2025-11-07,11.63,65,2.44,-0.48,A级,30,True,True,True,7.82,True
sh.605198,安德利,2026-01-12,39.95,80,2.17,-0.47,C级,10,True,True,True,7.91,True
sh.605133,嵘泰股份,2025-12-02,37.15,65,2.32,-1.78,A级,35,True,True,True,3.8,True
sh.600834,申通地铁,2026-01-06,8.51,60,2.15,-0.62,A级,45,True,True,True,4.0,True
sz.002698,博实股份,2025-12-03,15.84,80,2.03,-1.22,A级,30,True,True,True,3.79,True
sz.300730,科创信息,2025-11-03,17.89,80,2.3,-0.28,A级,45,True,True,True,9.0,True
sz.300730,科创信息,2025-12-24,13.73,65,2.13,-4.93,A级,35,True,True,True,3.06,True
sz.300730,科创信息,2025-12-25,13.43,80,2.99,-8.64,A级,35,True,True,True,3.87,True
sz.300730,科创信息,2025-12-26,13.47,80,3.44,-9.5,A级,35,True,True,True,3.34,True
sz.300730,科创信息,2025-12-29,13.51,80,2.01,-11.73,B级,25,True,True,True,3.4,True
sh.600438,通威股份,2025-07-01,16.18,80,2.31,-0.45,B级,20,True,True,True,23.73,True
sh.603260,合盛硅业,2025-06-27,46.72,60,4.74,-5.94,A级,30,True,True,True,6.29,True
sh.603260,合盛硅业,2025-06-30,47.4,60,4.88,-5.47,A级,30,True,True,True,4.77,True
sh.603260,合盛硅业,2025-07-01,46.32,65,2.89,-6.82,B级,20,True,True,True,13.08,True
sh.603260,合盛硅业,2025-07-02,49.05,65,3.18,-1.34,A级,30,True,True,True,6.79,True
sh.603260,合盛硅业,2025-07-03,47.45,65,3.28,-3.47,A级,30,True,True,True,10.39,True
sh.603260,合盛硅业,2025-07-04,47.25,65,3.2,-4.31,A级,30,True,True,True,10.86,True
sh.603260,合盛硅业,2025-07-07,47.8,65,2.05,-4.29,B级,20,True,True,True,9.58,True
sz.301279,金道科技,2025-06-13,21.33,60,6.68,-2.42,B级,25,True,True,True,9.38,True
sz.301279,金道科技,2025-06-18,21.34,65,2.55,-4.94,C级,10,True,True,True,4.45,True
sz.301509,金凯生科,2025-10-29,38.32,80,2.13,-0.6,A级,30,True,True,True,2.56,True
sz.002154,报喜鸟,2025-04-25,3.86,60,2.32,-5.98,B级,20,True,True,True,4.4,True
sz.002668,TCL智家,2025-06-25,9.92,60,2.09,-2.52,A级,35,True,True,True,2.32,True
sz.002668,TCL智家,2025-06-26,9.74,60,2.13,-2.67,B级,20,True,True,True,4.21,True
sz.300664,鹏鹞环保,2026-01-12,5.63,80,2.15,0.48,A级,30,True,True,True,3.37,True
sh.688221,前沿生物,2025-11-03,15.87,80,2.37,-1.06,B级,25,True,True,True,2.52,True
sh.688221,前沿生物,2025-11-04,15.32,65,2.22,-1.21,A级,35,True,True,True,10.84,True
sz.002579,中京电子,2025-12-10,11.78,80,2.19,-0.03,B级,20,True,True,True,5.26,True
sz.000665,湖北广电,2026-01-05,5.79,80,4.84,-2.27,B级,20,True,True,True,7.08,True
sz.000665,湖北广电,2026-01-06,5.84,80,4.28,-1.18,C级,10,True,True,True,6.16,True
sz.000665,湖北广电,2026-01-07,5.76,65,2.39,-1.11,B级,25,True,True,True,9.38,True
sh.600059,古越龙山,2025-08-21,10.15,80,2.64,-0.26,A级,30,True,True,True,3.45,True
sh.600059,古越龙山,2025-08-22,10.13,80,2.0,-1.48,A级,30,True,True,True,3.65,True
sh.688152,麒麟信安,2025-08-01,46.48,80,2.1,-2.19,A级,35,True,True,True,8.09,True
sh.688152,麒麟信安,2025-08-04,47.65,80,2.28,-0.69,B级,25,True,True,True,5.44,True
sz.301211,亨迪药业,2025-10-21,13.12,80,2.61,-11.53,B级,25,True,True,True,19.97,True
sz.301211,亨迪药业,2025-10-24,13.83,65,9.07,-4.24,B级,25,True,True,True,3.62,True
sz.301211,亨迪药业,2025-10-27,13.65,65,4.25,-5.23,B级,25,True,True,True,4.98,True
sz.301211,亨迪药业,2025-10-28,13.7,65,2.44,-5.7,B级,25,True,True,True,4.6,True
sh.603124,江南新材,2025-12-18,77.18,60,2.25,-1.14,A级,35,True,True,True,12.18,True
sh.603124,江南新材,2025-12-19,77.28,60,2.56,-2.63,A级,35,True,True,True,12.03,True
sh.603124,江南新材,2025-12-22,79.33,80,2.24,-0.51,A级,35,True,True,True,9.14,True
sz.301606,绿联科技,2026-01-08,60.58,65,2.66,-1.23,B级,20,True,True,True,4.59,True
sh.600333,长春燃气,2026-01-15,5.89,80,2.01,-4.25,A级,45,True,True,True,13.75,True
sh.600333,长春燃气,2026-01-16,6.12,80,2.62,-2.59,A级,35,True,True,True,9.48,True
sh.603283,赛腾股份,2025-06-06,43.87,80,2.27,-10.34,A级,35,True,True,True,3.78,True
sz.002983,芯瑞达,2025-04-24,17.82,80,2.54,0.45,B级,20,True,True,True,11.62,True
sz.300583,赛托生物,2025-07-15,17.8,80,2.85,0.23,A级,30,True,True,True,2.81,True
sz.300583,赛托生物,2025-07-16,17.95,80,2.69,-1.25,A级,30,True,True,True,2.73,True
sz.002244,滨江集团,2025-11-24,10.55,60,2.54,-1.55,A级,50,True,True,True,2.84,True
sz.002671,龙泉股份,2025-05-26,4.32,65,2.0,0.35,A级,30,True,True,True,8.56,True
sz.301185,鸥玛软件,2025-04-16,17.16,80,2.34,-4.65,C级,10,True,True,True,3.15,True
sz.300843,胜蓝股份,2025-06-06,28.86,60,2.58,0.44,B级,20,True,True,True,2.56,True
sz.002992,宝明科技,2025-12-04,52.23,65,2.23,0.37,B级,20,True,True,True,4.88,True
sz.300852,四会富仕,2025-12-08,38.03,80,2.14,-2.75,A级,35,True,True,True,2.16,True
sh.600967,内蒙一机,2026-01-07,17.03,65,2.32,-0.29,B级,25,True,True,True,25.66,True
sh.600498,烽火通信,2025-12-09,24.63,80,2.91,-0.43,A级,35,True,True,True,10.72,True
sh.600498,烽火通信,2025-12-10,24.88,80,3.1,-0.11,A级,35,True,True,True,9.61,True
sh.688677,海泰新光,2026-01-07,45.65,80,2.17,-1.41,A级,30,True,True,True,9.51,True
sz.301500,飞南资源,2025-09-02,16.83,60,2.08,-5.29,A级,30,True,True,True,16.4,True
sh.603931,格林达,2025-06-23,25.96,60,2.0,-5.17,C级,10,True,True,True,2.54,True
sz.002040,南京港,2025-08-14,10.05,65,3.69,-0.84,A级,35,True,True,True,3.38,True
sz.002040,南京港,2025-08-15,10.09,65,2.78,-3.81,B级,25,True,True,True,2.97,True
sz.002040,南京港,2026-01-14,10.2,80,2.06,-2.38,A级,30,True,True,True,4.12,True
sh.603035,常熟汽饰,2026-01-08,15.8,65,2.52,-0.09,A级,30,True,True,True,6.9,True
sh.688286,敏芯股份,2025-12-03,79.41,65,2.6,-4.72,A级,35,True,True,True,3.71,True
sh.688286,敏芯股份,2025-12-04,78.31,65,2.46,-11.14,C级,10,True,True,True,5.17,True
sh.688332,中科蓝讯,2025-06-10,100.36,80,2.56,-3.6,A级,35,True,True,True,5.25,True
sz.301011,华立科技,2025-04-16,25.9,80,2.58,-3.02,A级,35,True,True,True,5.21,True
sz.301011,华立科技,2025-04-17,25.7,65,3.04,-5.71,B级,25,True,True,True,6.03,True
sz.301011,华立科技,2025-04-18,25.66,65,2.05,-3.71,B级,25,True,True,True,6.2,True
sz.300840,酷特智能,2025-11-20,19.06,65,2.19,-1.91,B级,20,True,True,True,7.29,True
sz.002542,中化岩土,2025-04-25,3.1,65,2.22,-13.52,C级,10,True,True,True,6.45,True
sz.002542,中化岩土,2025-05-19,3.31,65,2.95,-4.33,B级,20,True,True,True,5.74,True
sz.300484,蓝海华腾,2025-04-29,19.82,80,2.24,-4.99,A级,40,True,True,True,7.47,True
sz.300484,蓝海华腾,2025-04-30,20.27,80,2.79,-2.72,B级,25,True,True,True,6.91,True
sz.300484,蓝海华腾,2025-05-06,20.77,80,2.03,-1.08,B级,25,True,True,True,4.72,True
sh.603360,百傲化学,2025-06-26,22.07,80,2.1,-12.63,B级,25,True,True,True,4.17,True
sh.603341,龙旗科技,2025-06-13,39.19,65,2.0,-0.96,A级,30,True,True,True,5.44,True
sz.301110,青木科技,2025-04-16,47.7,80,2.26,-6.98,A级,35,True,True,True,6.6,True
sz.301110,青木科技,2025-04-17,49.29,80,2.33,-6.55,A级,35,True,True,True,3.14,True
sh.603185,弘元绿能,2025-05-06,14.4,80,2.07,-5.75,B级,20,True,True,True,11.11,True
sh.603185,弘元绿能,2025-05-07,14.29,80,2.53,-4.62,B级,20,True,True,True,11.97,True
sh.603185,弘元绿能,2025-05-08,14.5,80,2.06,-3.83,B级,20,True,True,True,10.34,True
sz.002068,黑猫股份,2026-01-27,9.2,80,2.72,-0.01,A级,45,True,True,True,14.02,True
sz.002396,星网锐捷,2025-11-27,26.51,80,2.1,-4.29,A级,35,True,True,True,3.55,True
sz.000632,三木集团,2025-04-21,3.35,65,2.87,0.16,B级,20,True,True,True,43.28,True
sz.000632,三木集团,2025-04-29,3.37,65,2.76,-3.61,C级,10,True,True,True,10.09,True
sh.688682,霍莱沃,2025-10-17,30.5,65,2.11,-0.13,A级,35,True,True,True,15.41,True
sh.605166,聚合顺,2025-11-06,11.58,80,2.01,-1.19,A级,30,True,True,True,3.28,True
sz.301325,曼恩斯特,2025-05-14,58.49,65,2.66,-2.89,A级,35,True,True,True,3.4,True
sh.688136,科兴制药,2026-01-06,33.73,60,2.22,-3.19,A级,45,True,True,True,8.06,True
sh.688136,科兴制药,2026-01-07,33.71,80,2.41,-2.16,A级,35,True,True,True,8.28,True
sh.601003,柳钢股份,2025-10-31,5.4,60,2.26,-2.31,A级,30,True,True,True,3.7,True
sh.601003,柳钢股份,2025-11-03,5.49,80,2.52,-1.2,A级,30,True,True,True,2.0,True
sz.300184,力源信息,2026-01-08,10.4,80,2.76,-0.02,B级,20,True,True,True,5.96,True
sz.301093,华兰股份,2025-08-15,29.14,80,2.06,0.4,B级,25,True,True,True,19.77,True
sz.300563,神宇股份,2025-05-09,37.87,80,2.22,-5.68,A级,35,True,True,True,4.01,True
sz.300563,神宇股份,2025-12-04,37.92,80,3.76,-0.82,A级,35,True,True,True,7.86,True
sz.300563,神宇股份,2025-12-05,38.7,80,3.25,-0.56,A级,35,True,True,True,5.68,True
sz.300180,华峰超纤,2025-12-26,6.59,80,2.1,-2.93,A级,30,True,True,True,7.44,True
sz.300466,赛摩智能,2025-10-13,9.71,65,2.01,-5.61,A级,30,True,True,True,2.78,True
sh.603088,宁波精达,2025-12-18,10.04,60,2.05,-5.59,A级,30,True,True,True,9.46,True
sh.603088,宁波精达,2025-12-19,10.15,60,2.08,-7.04,A级,45,True,True,True,8.28,True
sz.300917,特发服务,2025-04-11,46.67,60,2.63,-0.18,A级,35,True,True,True,13.56,True
sz.300917,特发服务,2025-04-14,46.46,80,2.03,-1.68,A级,35,True,True,True,14.08,True
sz.300917,特发服务,2025-11-24,41.53,60,2.46,-3.0,A级,45,True,True,True,4.26,True
sz.300917,特发服务,2025-11-25,42.2,80,2.21,-2.42,A级,45,True,True,True,2.61,True
sz.300917,特发服务,2025-11-26,41.82,80,2.18,-2.14,A级,30,True,True,True,3.54,True
sz.300364,中文在线,2026-01-06,25.75,80,2.61,-0.48,B级,20,True,True,True,62.1,True
sh.600698,湖南天雁,2025-10-15,10.33,65,2.75,-6.27,B级,25,True,True,True,3.68,True
sh.600203,福日电子,2025-05-08,9.67,80,2.15,-1.73,B级,25,True,True,True,6.72,True
sh.600203,福日电子,2025-05-09,9.62,80,2.01,-3.57,B级,25,True,True,True,7.28,True
sh.600203,福日电子,2025-10-29,14.16,80,2.84,0.28,A级,35,True,True,True,14.41,True
sz.000625,长安汽车,2025-12-17,11.79,60,3.1,-1.63,A级,30,True,True,True,4.16,True
sz.301631,壹连科技,2025-06-26,82.99,80,2.36,-16.6,B级,25,True,True,True,2.07,True
sz.300446,航天智造,2025-10-16,17.29,80,2.25,0.21,A级,30,True,True,True,4.57,True
sz.300446,航天智造,2025-10-17,17.07,65,2.51,-0.16,A级,30,True,True,True,10.78,True
sh.688516,奥特维,2025-06-20,32.4,60,2.12,-4.4,A级,35,True,True,True,3.33,True
sh.688516,奥特维,2025-06-23,32.5,80,2.26,-6.11,A级,35,True,True,True,3.48,True
sz.000558,天府文旅,2025-11-06,5.33,65,2.13,-7.45,A级,45,True,True,True,2.81,True
sh.603803,瑞斯康达,2025-05-16,9.99,65,2.97,-1.84,A级,35,True,True,True,3.0,True
sh.600939,重庆建工,2025-04-21,2.74,80,2.55,0.46,B级,20,True,True,True,13.5,True
sz.000560,我爱我家,2025-04-11,3.12,80,2.24,-0.78,A级,35,True,True,True,14.74,True
sz.301221,光庭信息,2025-12-17,49.7,60,4.92,-1.62,A级,45,True,True,True,8.37,True
sz.301071,力量钻石,2025-05-29,29.1,60,2.16,-5.57,A级,30,True,True,True,9.55,True
sz.300793,佳禾智能,2025-06-11,16.31,65,2.01,0.47,B级,20,True,True,True,15.21,True
sz.300793,佳禾智能,2025-11-20,16.87,65,2.06,-0.17,A级,30,True,True,True,15.0,True
sz.300569,天能重工,2026-01-12,6.15,80,2.25,-0.15,B级,20,True,True,True,2.6,True
sz.301161,唯万密封,2025-12-24,33.39,80,2.31,-2.75,A级,35,True,True,True,16.98,True
sz.301161,唯万密封,2025-12-25,33.85,80,2.61,-1.96,A级,35,True,True,True,15.39,True
sh.688708,佳驰科技,2025-12-26,62.21,60,3.76,-0.76,A级,35,True,True,True,2.62,True
sh.688708,佳驰科技,2025-12-29,61.3,80,3.73,-3.15,A级,35,True,True,True,6.36,True
sh.688708,佳驰科技,2025-12-30,61.45,80,2.18,-3.56,B级,25,True,True,True,11.68,True
sh.600610,中毅达,2025-08-07,13.87,60,2.11,-4.4,A级,35,True,True,True,2.38,True
sz.301383,天键股份,2025-05-27,40.1,60,2.43,-4.24,B级,25,True,True,True,4.26,True
sz.301383,天键股份,2025-11-27,33.45,60,2.36,-3.26,A级,35,True,True,True,21.64,True
sz.301383,天键股份,2025-11-28,33.91,80,2.58,-1.48,A级,35,True,True,True,19.99,True
sz.000913,钱江摩托,2025-06-06,15.8,60,2.3,-2.35,A级,35,True,True,True,2.15,True
sz.301050,雷电微力,2025-12-02,45.98,60,2.09,-0.06,A级,30,True,True,True,6.31,True
sz.301050,雷电微力,2025-12-03,45.42,65,2.27,-1.15,A级,30,True,True,True,7.62,True
sz.300925,法本信息,2025-05-07,22.58,80,2.07,-4.34,A级,35,True,True,True,4.65,True
sz.300925,法本信息,2025-05-08,22.8,80,2.09,-5.64,A级,35,True,True,True,3.64,True
sz.300925,法本信息,2026-01-05,21.57,80,2.03,-0.26,B级,20,True,True,True,13.54,True
sz.300080,易成新能,2025-04-25,3.53,80,2.11,-5.96,B级,25,True,True,True,7.93,True
sz.300080,易成新能,2025-04-28,3.57,80,2.39,-8.15,A级,35,True,True,True,8.4,True
sz.002338,奥普光电,2025-12-09,52.8,80,2.1,0.12,A级,45,True,True,True,6.02,True
sz.002562,兄弟科技,2025-04-16,4.02,60,2.25,-0.28,A级,35,True,True,True,13.18,True
sz.002562,兄弟科技,2025-12-29,6.58,65,2.44,-4.04,A级,45,True,True,True,4.86,True
sz.002562,兄弟科技,2025-12-30,6.58,80,2.86,-4.01,A级,45,True,True,True,5.93,True
sz.002562,兄弟科技,2025-12-31,6.46,65,2.72,-4.98,A级,30,True,True,True,7.89,True
sz.002927,泰永长征,2025-10-13,15.15,80,2.37,-3.27,A级,30,True,True,True,9.57,True
sz.002927,泰永长征,2025-10-14,15.21,80,2.69,-1.0,A级,30,True,True,True,9.14,True
sz.300095,华伍股份,2025-10-27,9.9,80,2.12,-1.52,A级,30,True,True,True,2.22,True
sz.300688,创业黑马,2025-11-06,30.65,65,2.11,-1.7,B级,25,True,True,True,2.12,True
sh.600508,上海能源,2026-01-08,12.27,80,2.38,-2.7,A级,45,True,True,True,2.28,True
sh.603059,倍加洁,2025-05-16,23.2,65,2.46,0.38,B级,20,True,True,True,12.89,True
sz.300865,大宏立,2025-10-20,30.54,65,2.01,-5.19,B级,20,True,True,True,14.6,True
sz.300975,商络电子,2026-01-05,13.09,80,2.02,0.21,A级,45,True,True,True,6.57,True
sz.000514,渝开发,2026-01-22,5.24,80,3.06,-0.84,A级,45,True,True,True,2.1,True
sh.601619,嘉泽新能,2025-12-16,4.5,60,3.05,0.08,A级,35,True,True,True,3.33,True
sh.601619,嘉泽新能,2025-12-17,4.48,65,2.23,-2.75,B级,25,True,True,True,3.79,True
sz.002673,西部证券,2026-01-07,8.11,60,2.01,-0.09,A级,45,True,True,True,2.59,True
sz.002673,西部证券,2026-01-08,8.03,65,2.05,-1.31,A级,30,True,True,True,3.61,True
sz.002152,广电运通,2025-06-03,12.28,60,2.6,-0.74,B级,20,True,True,True,5.05,True
sh.600666,奥瑞德,2025-06-03,2.65,60,2.52,-0.3,A级,35,True,True,True,4.53,True
sh.603648,畅联股份,2026-01-06,10.65,65,2.09,0.35,A级,30,True,True,True,2.25,True
sh.688197,首药控股,2026-01-07,38.22,60,2.39,-0.63,A级,35,True,True,True,9.89,True
sh.603093,南华期货,2025-12-09,19.67,80,2.92,-0.36,A级,30,True,True,True,3.05,True
sh.603093,南华期货,2025-12-10,19.53,65,2.01,-2.99,B级,20,True,True,True,3.79,True
sh.600602,云赛智联,2025-12-30,18.6,80,2.11,-0.75,A级,30,True,True,True,4.78,True
sh.600602,云赛智联,2025-12-31,18.69,80,2.17,-0.17,A级,30,True,True,True,6.9,True
sz.300546,雄帝科技,2025-04-18,16.7,80,2.27,-5.93,A级,35,True,True,True,6.71,True
sz.300546,雄帝科技,2025-12-17,24.69,60,3.35,-1.61,A级,30,True,True,True,3.65,True
sz.300546,雄帝科技,2025-12-19,24.69,65,2.14,-1.34,B级,20,True,True,True,3.85,True
sz.002796,世嘉科技,2025-04-18,11.79,80,2.26,-2.67,B级,20,True,True,True,9.41,True
sh.603106,恒银科技,2025-05-08,8.33,80,2.69,-1.48,A级,35,True,True,True,7.8,True
sh.603106,恒银科技,2025-05-09,8.11,65,2.83,-1.92,B级,25,True,True,True,10.73,True
sz.300579,数字认证,2025-05-29,28.02,80,2.17,0.41,B级,20,True,True,True,12.42,True
sz.300820,英杰电气,2025-05-15,44.0,65,2.07,-3.38,C级,10,True,True,True,10.25,True
sh.688018,乐鑫科技,2025-11-28,167.3,80,2.09,-4.61,A级,35,True,True,True,13.57,True
sh.600611,大众交通,2025-05-12,6.37,65,2.04,-1.5,B级,25,True,True,True,4.55,True
sh.600611,大众交通,2025-12-03,5.7,80,2.58,-2.88,B级,20,True,True,True,2.63,True
sh.600611,大众交通,2025-12-04,5.61,80,2.88,-3.76,B级,20,True,True,True,4.28,True
sh.688531,日联科技,2025-07-30,49.9,80,2.19,-17.38,A级,35,True,True,True,19.8,True
